90 1 90 11 1
90 2 179 124 2
90 3 267 160 3
90 4 354 150 4
90 5 440 264 5
90 6 525 338 6
90 7 609 259 7
90 8 692 421 8
90 9 774 482 9
90 10 855 559 10
90 11 935 460 11
90 12 1014 574 12
90 13 1092 509 13
90 14 1169 792 14
90 15 1245 665 15
90 16 1320 775 16
90 17 1394 825 17
90 18 1467 957 18
90 19 1539 979 19
90 20 1610 813 20
90 21 1680 1147 21
90 22 1749 1125 22
90 23 1817 813 23
90 24 1884 1079 24
90 25 1950 1325 25
90 26 2015 1159 26
90 27 2079 1411 27
90 28 2142 1380 28
90 29 2204 1242 29
90 30 2265 1425 30
90 31 2325 1290 31
90 32 2384 1587 32
90 33 2442 1270 33
90 34 2499 1572 34
90 35 2555 1117 35
90 36 2610 1691 36
90 37 2664 1698 37
90 38 2717 1546 38
90 39 2769 1774 39
90 40 2820 1660 40
90 41 2870 1763 41
90 42 2919 2010 42
90 43 2967 1988 43
90 44 3014 1841 44
90 45 3060 2048 45
90 46 3105 2129 46
90 47 3149 2159 47
90 48 3192 2179 48
90 49 3234 2172 49
90 50 3275 2415 50
90 51 3315 2321 51
90 52 3354 2457 52
90 53 3392 2640 53
90 54 3429 2299 54
90 55 3465 2473 55
90 56 3500 2607 56
90 57 3534 2667 57
90 58 3567 2440 58
90 59 3599 2703 59
90 60 3630 2773 60
90 61 3660 2628 61
90 62 3689 2879 62
90 63 3717 2820 63
90 64 3744 2927 64
90 65 3770 2961 65
90 66 3795 2978 66
90 67 3819 3233 67
90 68 3842 2959 68
90 69 3864 3091 69
90 70 3885 3281 70
90 71 3905 3193 71
90 72 3924 3473 72
90 73 3942 3397 73
90 74 3959 3284 74
90 75 3975 3334 75
90 76 3990 3409 76
90 77 4004 3550 77
90 78 4017 3686 78
90 79 4029 3685 79
90 80 4040 3524 80
90 81 4050 3634 81
90 82 4059 3675 82
90 83 4067 3768 83
90 84 4074 3909 84
90 85 4080 3927 85
90 86 4085 3971 86
90 87 4089 3993 87
90 88 4092 4010 88
90 89 4094 4054 89
90 90 4095 4095 90
